6786977;"HASTE,ATERR;ACO-CU;PROL;16X2400MM;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786980;"LUVA,EMENDA;HASTE PROLONG;CIRC;16MM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786982;"PROGRAMADOR,DIARIO;SEMANAL;(BCO CAPACIT)";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786983;"SEC,TRIP;15KV; 400A;COMANDO SIMULTÂNEO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786986;"UNIDADE,CAPACIT;TRIF;380V; 5KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786987;"UNIDADE,CAPACIT;TRIF;380V;10KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786988;"UNIDADE,CAPACIT;TRIF;380V;15KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786989;"UNIDADE,CAPACIT;TRIF;380V;20KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6786990;"UNIDADE,CAPACIT;TRIF;380V;25KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6787053;"TRAFO,3F;  45KVA;ET-101;COELCE PLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6787054;TRAFO,3F,75KVA,ET-101,COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787055;TRAFO,3F,112,5KVA,ET-101,COELCE PLUS/AMP;ESTOQUE;12/03/2019;12/03/2019
6787056;TRAFO,3F,150KVA,ET-101COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787057;TRAFO,3F,225KVA,ET-101,COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787058;TRAFO,3F,300KVA,ET-101,COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787059;TRAFO,3F,500KVA,ET-101,COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787060;TRAFO,3F,750KVA,ET-101,COELCE PLUS/AMPLA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787061;TRAFO,3F,1000KVA,ET-101,COELCE PLUS/AMPL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787359;"CONCENTRADOR,PRIMARIO;275X170X90MM;FPM";FORA DE PADRÃO;12/03/2019;12/03/2019
6787362;"DISPLAY,ELETRONICO;INDIV;EDU-01;FPM";FORA DE PADRÃO;12/03/2019;12/03/2019
6787433;"TRAFO,1F;AL;FF; 5KVA;13,8KV/220V;EMT009";FORA DE PADRÃO;12/03/2019;12/03/2019
6787434;"TRAFO,1F;AL;FF;10KVA;13,8KV/220V;EMT009";FORA DE PADRÃO;12/03/2019;12/03/2019
6787612;TRAFO,3F,AL,75KVA,ET101,COELCE PLUS/AMPL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787613;TRAFO,3F,AL,112,5KVA,ET101COELCEPLUS/AMP;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787614;TRAFO,3F,AL,150KVA,ET101COELCE PLUS/AMPL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787615;TRAFO,3F,AL,225KVA,ET101COELCE PLUS/AMPL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787616;TRAFO,3F,AL,300KVA,ET101COELCE PLUS/AMPL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6787719;"RELE,RFO;220V;1000W;S/BASE;D60401.1";ESTOQUE;12/03/2019;12/03/2019
6788145;"TAMPÃO,AZ;ROSCA INTERNA;ELET 3/4 POL";ESTOQUE;12/03/2019;12/03/2019
6788410;ESPAÇADOR,REDE BT/MT,4 CABOS,D53003.1;ESTOQUE;12/03/2019;12/03/2019
6788706;POSTE,JARDIM,CONC DT,100/7,ENT CONS,SALV;NÃO-ESTOQUE;12/03/2019;12/03/2019
6788707;POSTE,CONC,DT, 9M,150DAN,SALVADO;ESTOQUE;12/03/2019;12/03/2019
6788708;POSTE,CONC,DT, 9M,300DAN,SALVADO;ESTOQUE;12/03/2019;12/03/2019
6788709;POSTE,CONC,DT, 9M,600DAN,SALVADO;ESTOQUE;12/03/2019;12/03/2019
6788740;POSTE,CONC,DT,10,5M, 150DAN,SALVADO;ESTOQUE;12/03/2019;12/03/2019
6788741;"POSTE,CONC;DT;10,5M; 300DAN;B;SALVADO";ESTOQUE;12/03/2019;12/03/2019
6788742;"POSTE,CONC;DT;10,5M; 600DAN;SALVADO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6788743;"POSTE,CONC;DT;10,5M;1000DAN;SALVADO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6788744;"POSTE,CONC;DT;12M; 300DAN;SALVADO";ESTOQUE;12/03/2019;12/03/2019
6788745;"POSTE,CONC;DT;12M; 600DAN;SALVADO";ESTOQUE;12/03/2019;12/03/2019
6788746;"POSTE,CONC;DT;12M;1000DAN;SALVADO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6788833;"ACOPLADOR,CAPACIT;CIRC BT;220V;DAT-034.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6788873;PINO,ISOL 36.2KV,AZ,344MM,D35,D51504.0;ESTOQUE;12/03/2019;12/03/2019
6789124;COBERTURA,ISOLANTE,15KV, 50-185MM2;ESTOQUE;12/03/2019;12/03/2019
6789149;CURVA BOX,ELET PVC RIG 1.1/2 ,D76205.0;NÃO-ESTOQUE;12/03/2019;12/03/2019
6789240;CABO,AÇO-CU,RD CU,3X10AWG,53%,LC,D21303;ESTOQUE;12/03/2019;12/03/2019
6789241;CABO,AÇO-CU,RD CU,3X 8AWG,53%,LC,D21303;ESTOQUE;12/03/2019;12/03/2019
6789242;CABO,AÇO-CU,RD CU,7X10AWG,53%,LC,D21303;ESTOQUE;12/03/2019;12/03/2019
6789243;CABO,AÇO-CU,RD CU,7X 7AWG,53%,LC,D21303;NÃO-ESTOQUE;12/03/2019;12/03/2019
6789244;CABO,AÇO-CU,RD CU,7X 6AWG,53%,LC,D21303;ESTOQUE;12/03/2019;12/03/2019
6789245;"CABO,AÇO-AL;RD AL;7X 8AWG;HS;D21302.1";ESTOQUE;12/03/2019;12/03/2019
6789246;"CABO,AÇO-AL;RD AL;3X 8AWG;HS;D21302.1";ESTOQUE;12/03/2019;12/03/2019
6789247;"FIO,AÇO-AL;RD MRT;1X 8AWG;HS;D21302.1";ESTOQUE;12/03/2019;12/03/2019
6789573;MATERIAL COM ICMS 18% - CE - SP;NÃO-ESTOQUE;12/03/2019;12/03/2019
6789860;"CAIXA,DISJUNTOR NOFUSE;250/350A;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6789941;REGULADOR,TENSAO,MONOF,32DEG,300A,EMT008;ESTOQUE;12/03/2019;12/03/2019
6790025;CONECTOR,TERM,COMPR,CU,  25MM2,2F,D71048;NÃO-ESTOQUE;12/03/2019;12/03/2019
6790026;CONECTOR,TERM,COMPR,CU,  35MM2,2F,D71048;NÃO-ESTOQUE;12/03/2019;12/03/2019
6790027;"CONEC,TERM;COMP;C.50;2F;D71048";ESTOQUE;12/03/2019;12/03/2019
6790028;CONECTOR,TERM,COMPR,CU,  70MM2,2F,D71048;ESTOQUE;12/03/2019;12/03/2019
6790029;"CONECTOR,TERM;COMPRE;CU; 150;1F;D71048";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790030;CONECTOR,TERM,COMPR,CU, 240MM2,2F,D71048;NÃO-ESTOQUE;12/03/2019;12/03/2019
6790103;"CONECTOR,TERM;COMPR;CU; 120;1F;COELCE PL";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790113;MED,ELET,3F,240V,15-120A,4F,3E,R.C,ET179;ESTOQUE;12/03/2019;12/03/2019
6790338;"CABO,CU ISOL;0,6/1KV;C5;FLEX;25MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790339;CABO,CU ISOL,0,6/1KV,C5,FLEX,35MM2,CPLUS;FORA DE PADRÃO;12/03/2019;12/03/2019
6790360;"CABO,CU ISOL;0,6/1KV;C5;FLEX;50MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790361;"CABO,CU ISOL;0,6/1KV;C5;FLEX;70MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790369;"SECCIONALIZADOR,AUT;TRIF;15KV;25A;SIT-15";NÃO-ESTOQUE;12/03/2019;12/03/2019
6790430;CAIXA,MED,3F,POLIC,SDI,SEMI-EMB,DT129.1;NÃO-ESTOQUE;12/03/2019;12/03/2019
6790431;CAIXA,MED 3F,POLIC,SEMI-EMBUTIDA,ET195;ESTOQUE;12/03/2019;12/03/2019
6790432;CAIXA,PROT UC,3F,POLIC,SEMI-EMB,DT129.1;ESTOQUE;12/03/2019;12/03/2019
6790679;"CONEC,CUN;BI;A266T;C95D;D71062";ESTOQUE;12/03/2019;12/03/2019
6790812;TRAFO,3F,AL,500KVA,13,8/380-220V,FLANG;NÃO-ESTOQUE;12/03/2019;12/03/2019
6790813;DISJUNTOR,TERM,3P,800A,380V/22KA,TMFIX;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791372;CONECTOR,T,AL-TERMO,556.5TR/DR,ET710;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791373;CONECTOR,T,AL-TERMO,556.5TR,160DR,E710;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791374;COCONECTOR,TERM,RETO,4F,CAL,6-750,D71018;ESTOQUE;12/03/2019;12/03/2019
6791380;CABO,CU ISOL,0,6/1KV,FLEX,185MM2,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791523;CONECTOR,SUP,AL/LIGA,120-500,D71009;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791525;CONECTOR,TERM,RETO,2F,CAL,6-750,D71017;NÃO-ESTOQUE;12/03/2019;12/03/2019
6791527;"CONECTOR,PERF;ISOL;16-50;C/ESTR;ET710";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791529;CONECTOR,TERM,BIM,C50-70,A1/0-2/0,ET710;ESTOQUE;12/03/2019;12/03/2019
6791530;CONECTOR,TERM,BIM,C95,A2/0-4/0,ET710;ESTOQUE;12/03/2019;12/03/2019
6791723;"CABO,CU ISOL;0,6/1KV;C5;FLEX;95MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791838;"CABO,CU ISOL;0,6/1KV;FLEX;300MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791839;"CONECTOR,TERM;COMPR;CU; 300;1F;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791845;"TRAFO,3F;A SECO;112,5KVA;13,8KV/380-220V";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791900;"CABO,UNIP;ISOL;CU;EPR 15KV;  50MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6791954;"MOTOR,5CV;2P;100L;220/380;60HZ;IP55;CPLU";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792020;UNIDADE,CONDENS, 9000 BTUS,H-WALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792021;UNIDADE,CONDENS,12000 BTUS,H-WALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792022;"UNIDADE,CONDENS;24000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792023;UNIDADE,EVAPORAD, 9000 BTUS,H-WALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792024;UNIDADE,EVAPORAD,12000 BTUS,H-WALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792025;"UNIDADE,EVAPORAD;24000 BTUS;H-WALL;CPLU";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792026;"INVERSOR,PARA MOTOR 50CV;COELCE PLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792027;"TRAFO,3F;  45KVA;13,8KV/380-220V;N.AMORF";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792028;"TRAFO,3F;  75KVA;13,8KV/380-220V;N.AMORF";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792036;"LUMIN,EMERG;2 FARÓIS;AUT.2H;S/BAT;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792037;"BATERIA,LUMIN EMERG;40AH;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792079;CABO,POT,UNIP,AL,8.7/15kV,185MM2,GSC001;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792083;SUPORTE,PEÇA 1,FIX REG 300A,D45050.2;ESTOQUE;12/03/2019;12/03/2019
6792084;SUPORTE,PEÇA 2,FIX CHAVE,REG 300A,D45050;ESTOQUE;12/03/2019;12/03/2019
6792085;SUPORTE,PEÇA 3,FIX BASE,REGUL 300A,D4505;ESTOQUE;12/03/2019;12/03/2019
6792111;"LUVA,ELET;PVC RIG;ROSQ;4 ;COELCE PLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792114;"MOTOR,200CV;4P;380/660;IP55;V6;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792115;"CABO,UNIP;ISOL;CU;EPR 15KV;  25MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792125;ISOL,PILAR,EPOX,25KV,560MM,C/PINO,EMT011;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792126;"ELETRODUTO,PVC;50MM;ACOPL CX MED-CX PROT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792155;DISPLAY,REMOTO,MED ELET 3F,45-280V,ET179;ESTOQUE;12/03/2019;12/03/2019
6792156;MED,ELET,3F,45-280V,2,5-10A,C0,5,DY,E179;ESTOQUE;12/03/2019;12/03/2019
6792165;"CAIXA,MED;3F;POLIC;SDI;C/LENTE BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6792216;"MOTOR, 75CV;4P;380/660;IP55;B3D;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792269;"TRAFO,3F;A SECO;1000KVA;13,8KV/380-220V";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792336;"MOTOR, 75CV;6P;380/660;IP55;B3D;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792337;"TRAFO,3F;A SECO; 225KVA;13,8KV/380-220V";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792338;UNIDADE,CONDENS,48000 BTUS,PI-TETO,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792339;UNIDADE,EVAPORAD,48000 BTUS,PI-TET,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792355;TRAFO,A SECO, 500kVA,14145/380-220,ET108;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792356;"TRAFO,3F;A ÓLEO; 300KVA;220/127V;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792357;"GRUPO,GERAD;DIESEL;180/168KVA;SING;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792358;"CHAVE,CONEXAO;POTENCIA GMG;380V;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792359;"CONJUNTO,ATENUADORES;75DB;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792364;SUPORTE,PEÇA 1,FIX REGUL 200A,D45035.5;ESTOQUE;12/03/2019;12/03/2019
6792365;SUPORTE,PEÇA 2,FIX CHAV REG 200,D45035.5;ESTOQUE;12/03/2019;12/03/2019
6792366;"MOTOR,75CV;6P;380/660;IP55;B3E;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792380;"PAINEL,ACUSTICO;1500X2200MM;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792381;"SISTEMA,TRANSF DE CARGA;EM RAMPA;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792578;"GRUPO,GERAD;DIESEL;STEM;105/100KVA;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792579;"RESISTENCIA,DESUMIDIFIC;GERADOR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792590;PROTEÇÃO,ESPECIAL,AMB AGRESSIVO,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792591;"KIT,DESUMIDIFICAÇÃO;P/PAINEL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792592;"CONJUNTO,ATENUADORES DE RUIDO;85DB;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792593;"CONTATOR,TRIP;LOG DESC;BC;12,5KVAR;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792594;"CAIXA,DISJUNTOR;4 ;700X500X220MM;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792596;ESPAÇADOR,REDE BT/MT,5 CABOS,D53003.1;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792597;MATERIAL SP -> CE COM 18% - EM METRO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792620;PARA-RAIO,LINHA,72KV,CL.2,FIXADO NO CABO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792627;GRUPO,GERAD,DIESEL,STEM,500/456KVA,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792628;"DISJUNTOR,TERM;3P;500A;380V/36KA;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792675;"MED,ELET;1F;240V;15-100A;2F;1EL;RG CI;BN";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792676;"CAIXA,MED SECUN;DIRETA;GRUPO A;DT108";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792677;"CAIXA,MED SECUN;INDIRETA;GRUPO A;DT108";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792678;"GRUPO,GERAD;DIESEL;STEM;115/106KVA;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792686;CONJ,MED,POLIM,15KV,3EL,  5/5A,ET116;ESTOQUE;12/03/2019;12/03/2019
6792687;CONJ,MED,POLIM,15KV,3EL, 10/5A,ET116;ESTOQUE;12/03/2019;12/03/2019
6792688;CONJ,MED,POLIM,15KV,3EL, 25/5A,ET116;ESTOQUE;12/03/2019;12/03/2019
6792689;CONJ,MED,POLIM,15KV,3EL, 50/5A,ET116;ESTOQUE;12/03/2019;12/03/2019
6792692;CONJ,MED,POLIM,15KV,3EL,100/5A,ET116;ESTOQUE;12/03/2019;12/03/2019
6792693;CONJ,MED,POLIM,15KV,3EL,200/5A,ET116;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792860;"PRENSA-CABO;CABO CONCENT 4 E 6MM2;ET762";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792900;"UNIDADE,CONDENS; 7500 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792901;"UNIDADE,EVAPORAD; 7500 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792912;"ABRACADEIRA,NYLON;1,2X4,7X280MM;ET761";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792913;PLACA,LIGA AL,CODIF IP,140X50MM,NT-007;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792914;GATEWAY,100-240V,60HZ,MOD INC,4MED,3S,3E;ESTOQUE;12/03/2019;12/03/2019
6792915;"ISOL,PINO;PORC;25KV;D130;SI-COAT;ET500";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792916;ISOL,DISC,V/P,25KV,D175,SI-COAT,ZN,ET500;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792990;"CABO,UNIP;ISOL;CU;EPR 20KV; 120MM2;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792991;"FITA,METÁLICA;PERFURADA;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792992;"INTERRUPTOR,2 SEC;15A;250V;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6792993;ISOL,APOIO,INTERNO,25KV,COELCE PLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792996;UNIDADE,CONDENS,18000 BTUS,HWALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6792997;UNIDADE,EVAPORAD,18000 BTUS,H WALL;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793179;"DISJUNTOR,15KV;VACUO;MOT;TC 100/5A;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793180;"GRAMPO,ATER;PARAF OLH;200A;12KA;336,4MCM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793205;"TERMINAL,PRESSÃO;CABO 50MM2;CPLUS";ESTOQUE;12/03/2019;12/03/2019
6793210;"DISJUNTOR,15KV;VACUO;MOT;TC 300/5A;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793211;"CABO,CU ISOL;0,6/1KV;C5;FLEX;120MM2;PLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793232;"TRAFO,3F;A SECO;75 KVA;13,8KV/380-220V";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793266;Pararrayos bt-PARA-RAIO,BT,10KA,REDE NUA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793267;PARA-RAIO,BT,10KA,REDE ISOLADA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793481;CRUZETA,FIBRA,1900MM,T,NORMAL,ET-315-2;ESTOQUE;12/03/2019;12/03/2019
6793528;CRUZETA,FIBRA,1900MM,MEIO-BECO,ET-315-2;ESTOQUE;12/03/2019;12/03/2019
6793572;"MOTOR,25CV;4P;220/380/440;60HZ;IP55;B3D";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793574;"MOTOR,40CV;4P;220/380/440;60HZ;IP55;B3D";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793577;ALCA,DISTRIB,LIGA AL,160MM2CAL,D73007;ESTOQUE;12/03/2019;12/03/2019
6793578;ALCA,DISTRIB,LIGA AL,315MM2CAL,D73007;ESTOQUE;12/03/2019;12/03/2019
6793580;"UNIDADE,CONDENS; 7000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793581;"UNIDADE,EVAPORAD; 7000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793675;MATERIAL CE -> CE COM 12% - EM METRO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793725;"UNIDADE,CONDENS;60000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793726;"UNIDADE,EVAPORAD;60000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793818;UNIDADE,CONDENS,30000 BTUS,H-WALL,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793819;UNIDADE,EVAPORAD,30000 BTUS,H-WALL,CPLUS;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793830;MED,ELET,3F,45-280V,2,5-10A,C0,2,AL,E179;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793831;UNIDADE,CONDENS,36000 BTUS,PISO TETO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793832;UNIDADE,EVAPORAD,36000 BTUS,PISO TETO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793833;UNIDADE,CONDENS,60000 BTUS,PISO TETO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793834;UNIDADE,EVAPORAD,60000 BTUS,PISO TETO;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793860;"UNIDADE,CONDENS;22000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793861;"UNIDADE,EVAPORAD;22000 BTUS;H-WALL;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793875;"TRAFO,3F; 500KVA;13,8KV/440-254V;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793876;"TRAFO,3F; 750KVA;13,8KV/440-254V;CPLUS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6793882;CHAVE,FUS,RELIG,17,5KV,C,400A,95KV,EMT01;NÃO-ESTOQUE;12/03/2019;12/03/2019
6793904;CAIXA,DISPLAY,GRUPO A,200X200X100,D19601;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794005;"ARRUELA,FUNILEIRO,FE GALV;1/4 ;DAT";ESTOQUE;12/03/2019;12/03/2019
6794006;"ARRUELA,LISA;FE GALV;1/4p;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794007;"ARRUELA,LISA;FE GALV;1/8 ;DAT";ESTOQUE;12/03/2019;12/03/2019
6794008;"ARRUELA,LISA;GALV;C/BORRACH VED;1/4 ;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794009;"ARRUELA,PRESSÃO,GALV. FOGO;5MM;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794046;"PARAFUSO,CAB CIL;MAQ;FE;1/4X2 ;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794047;"PARAFUSO,CAB CIL;MAQ;FE;1/4X3/4 ;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794048;"PARAFUSO,CAB CIL;MAQ;FE;1/8X7/8 ;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794049;"PARAFUSO,CAB SEXT;AZ;5X10MM;PASS 0,8;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794055;"CHAVE,ESTAT;63A;60HZ;EFIC98%;TN4;TMAX6MS";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794080;"BARRA,ESTANHO;SOLDA BRANCA;40X60CM;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794081;"BARRA,INFERIOR;FIX MOD;PVC;484X40MM;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794082;"BARRA,SUPERIOR;FIX MOD;METAL;484X50MM;DA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794083;"BARRAMENTO,FASE;130X11,11X11,11MM;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794084;"BARRAMENTO,NEUTRO;484X9,5X9,5MM;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794085;BORNES,LATÃO,CONEX,11,5X14X40MM,F9MM,DAT;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794086;CAIXA,CONCENTRADOR,POLIC,REDE DAT,D19005;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794096;FITA,DUPLA FACE,FABRICANTE 3M,12MM,DAT;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794098;"PARAFUSO,CAB CIL;MAX 6MM;P6MM;M5X10MM;DA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794099;PARAFUSO,CAB CIL,MAQ,FE,1/4X1.1/2 ,DAT;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794100;"PARAFUSO,CAB CIL;MAQ;FE;1/4X1.3/4 ;DAT";ESTOQUE;12/03/2019;12/03/2019
6794110;"PARAFUSO,CAB SEXT;DESTAC;ROSCA  1/4P;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794111;"PARAFUSO,CAB SEXT;DESTAC;M4;C/FURO;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794112;"PARAFUSO,CAB SEXT;PERMAN;M4;C/FURO;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
6794113;PASTA,SOLDA BRANCA,110GR,SOFT/SOL,DAT;NÃO-ESTOQUE;12/03/2019;12/03/2019
6794116;"PORCA,SEXT;FE GALV;1/4p;DAT";NÃO-ESTOQUE;12/03/2019;12/03/2019
